fideid,name,country,sex,title,w_title,o_title,foa_title,rating,games,k,birthday,flag
3263126,"Lyons, Marc",AUS,M,,,,,1459,0,40,2000,
3242226,"Lyu, Taifeng (Matt)",AUS,M,,,,,1909,6,40,2009,
3267911,"Macaraeg, Gavin",AUS,M,,,,,1620,0,40,2007,i
3282007,"Macfarlan, Rod",AUS,M,,,,,1719,0,40,1952,
3238105,"Macfarlane, John D",AUS,M,,,,,1838,0,20,1953,i
3244610,"Macmillan, Jonathan",AUS,M,,,,,1662,0,20,1962,
3244253,"Macmullin, Owen",AUS,M,,,,,1682,5,40,2011,
3282791,"Madan, Kyra",AUS,F,,,,,1472,0,40,2011,w
3273679,"Madoc, James",AUS,M,,,,,1555,0,40,2016,
3254984,"Magden, Deniz",AUS,M,,,,ACM,1446,0,40,2007,i
3248097,"Magesh, Devahuti",AUS,F,,,,,1458,0,40,2012,w
3260143,"Magesh, Sharav",AUS,M,,,,,1413,0,40,2015,
3221385,"Maguire, Tom",AUS,M,,,NA,,2108,0,20,1999,i
3254585,"Mahon, Alan",AUS,M,,,,,1583,0,20,2003,i
3268004,"Maizener, Marc-Olivier",AUS,M,,,,,1491,0,40,1992,
3270076,"Maizener, Pierre",AUS,M,,,,,1517,0,40,1985,
3244911,"Majumder, Harun",AUS,M,,,,,1611,0,40,1977,i
3272176,"Maleki, Aiden",AUS,M,,,,,1769,0,40,2011,
3215644,"Maligin, William",AUS,M,CM,,,,1844,0,20,2002,i
3234894,"Mallett, Tom",AUS,M,,,,,1755,0,20,1948,i
3246396,"Maltman, Matthew",AUS,M,,,,,1598,0,20,1998,i
3273083,"Maly, Blake",AUS,M,,,,,1575,0,40,2012,i
3245705,"Mandic, Bozidar",AUS,M,,,,,1965,0,20,1955,
3207170,"Mandla, Blair",AUS,M,CM,,,,2058,0,20,1989,i
3223159,"Mangrobang, Noel",AUS,M,,,,,1962,0,20,1966,i
3247341,"Manley, Jonathon",AUS,M,,,,,1450,0,20,1954,i
3234576,"Manoji, Deves",AUS,M,,,,,1660,0,40,2010,i
3263363,"Mantello, Sonny",AUS,M,,,,,1632,6,40,2013,
3262600,"Mao, Max",AUS,M,,,,,1533,5,40,2017,
3261956,"Marchegiani, Davide",AUS,M,,,,,1584,0,20,1992,i
3246825,"Mares, Jared",AUS,M,,,,,1689,0,20,2003,i
3222250,"Maricak, Ben",AUS,M,,,,,1733,0,20,1999,i
3271188,"Marinelli, Luke",AUS,M,,,,,1525,0,40,1995,
3257100,"Marinov, Vladimir",AUS,M,,,,,1659,0,20,1986,i
3211444,"Marks, Joe",AUS,M,,,,,1512,4,20,1942,
3220427,"Marsh, David",AUS,M,,,,,1897,0,20,2001,i
3220435,"Marsh, Luke",AUS,M,,,,,1840,0,20,2003,i
3274063,"Martin, Benjamin",AUS,M,,,,,1625,0,40,1991,
3273121,"Martin, Ethan",AUS,M,,,,,1612,0,40,2006,
3273776,"Martin, Nicholas",AUS,M,,,,,1440,0,40,1997,
3214826,"Martinez, Octavio",AUS,M,,,,,1909,0,20,1972,i
3259102,"Marucha, Monika",AUS,F,,,,,1721,0,40,2009,wi
3259773,"Mason, Daniel",AUS,M,,,,,1509,0,40,1975,i
3210863,"Mason, Joanne",AUS,F,,,,,1660,0,20,1997,wi
3259781,"Mason, Kynan",AUS,M,,,,,1506,0,40,2010,
3222713,"Mather, Andrew",AUS,M,,,,,1918,0,20,1998,i
3200264,"Matheson, Laurence",AUS,M,,,,,2228,0,20,1996,i
3226972,"Mathur, Neetesh",AUS,M,,,,,1573,0,20,1975,i
3249280,"Matos, Joshua",AUS,M,,,,,1542,0,20,1996,i
3228436,"Matthai, Carsten",AUS,M,,,,,1850,0,20,1969,i
3230490,"Matthai, William",AUS,M,,,,,1742,0,40,2005,i
3249816,"Mautner, Thomas",AUS,M,,,,,1645,0,20,1935,i
311111454,"Mayer, Frederick",AUS,M,,,,AFM,1850,6,40,2010,
3232948,"Mazay, Adam",AUS,M,,,,,1911,0,20,1997,i
3230015,"McAteer, Ian",AUS,M,,,,,1759,0,20,1961,
3269990,"McCarthy, Anthony",AUS,M,,,,,1522,0,40,1989,i
3215350,"McCarthy, Oliver",AUS,M,,,,,1765,7,20,1995,
3272443,"McClusky, Patrick",AUS,M,,,,,1714,0,40,2005,i
3211681,"McClymont, Brodie",AUS,M,IM,,,,2449,0,10,1992,i
3246833,"McCorkell, Joshua",AUS,M,,,,,1605,0,40,2006,i
3279383,"McGaughey, Elias",AUS,M,,,,,1543,0,40,2009,
3253643,"McGillicuddy, Finn",AUS,M,,,,,1639,0,40,2005,i
3254704,"McGinty, Aidan",AUS,M,,,,,1800,0,20,2001,i
3228053,"McGowan, Cameron",AUS,M,IM,,,,2098,0,20,2003,
3266460,"McGruddy, Jacob",AUS,M,,,,,1720,0,40,1999,i
3206610,"McKenzie, Mark",AUS,M,,,,,1620,0,20,1960,i
3257177,"McKinnon, Luke",AUS,M,,,,,1551,0,20,1996,i
3251101,"McKinnon, Steve",AUS,M,,,,,1560,0,20,1988,i
3264840,"McNamara, Elijah",AUS,M,,,,,1437,0,20,2000,i
3268020,"Mehta, Karl",AUS,M,,,,,1557,0,40,2001,i
3230503,"Mehta, Kavan",AUS,M,,,,AFM,1731,0,40,2005,i
3239225,"Mehta, Prabhat",AUS,M,,,,,1725,0,20,1951,i
3270025,"Mejares, Remeo",AUS,M,,,,,1605,0,40,1962,
3229076,"Melamed, Daniel",AUS,M,CM,,,,1956,7,20,2004,
3246990,"Meldrum, George W",AUS,M,,,,,1733,0,20,1950,i
3234827,"Mellor, Peter",AUS,M,,,,,1703,0,20,1994,i
3232042,"Mendigorin, Dennis",AUS,M,,,,,1886,0,20,1982,i
3217353,"Mendis, Shanaya",AUS,M,,,,,1711,0,20,1999,i
3235068,"Menezes, Eric",AUS,M,,,,,1728,0,20,2002,
3243958,"Mengelkamp, Allen",AUS,M,,,,,1832,0,20,1978,
3241246,"Menzies, Damien",AUS,M,,,,,1871,0,20,1986,i
3257290,"Menzies, Jonah",AUS,M,,,NA,,1456,0,20,2003,i
3222381,"Merhi, Alexandre",AUS,M,,,,,1795,0,20,1955,i
3251853,"Merom, Shahar",AUS,M,,,,,1720,0,20,1990,i
3259323,"Merugu, Rudransh",AUS,M,,,,,1632,0,40,2013,
3276996,"Merza, Jehad",AUS,M,,,,,1458,0,40,1972,
3220443,"Mikkelsen, Max",AUS,M,,,,,1927,0,20,2001,i
3208079,"Miller, Gordon",AUS,M,,,,,1742,0,20,1928,i
3267369,"Miller, Rosalia",AUS,F,,,,,1560,0,40,2003,w
3217493,"Millington, Garry",AUS,M,,,,,1635,0,20,1959,i
3278220,"Milne, Reegan",AUS,M,,,,,1627,0,40,1988,
3262626,"Milosis, Jaime",AUS,M,,,,,1551,0,40,2008,i
3262634,"Milosis, Lauren",AUS,F,,,,,1476,0,40,2003,w
3237540,"Milovanovic, Stevica",AUS,M,,,,,1614,0,20,1955,i
3250830,"Milson, Tyler",AUS,M,,,,,1754,7,20,1987,
3237680,"Minogue, James",AUS,M,,,,,1687,0,20,1989,i
3283488,"Mirza, Rayan",AUS,M,,,,,1417,0,40,2009,
3239756,"Miscenko, Dmitry",AUS,M,,,NA,,1938,0,20,1976,i
3234983,"Mitelman, Boris",AUS,M,,,,,1907,0,20,1968,i
3243826,"Modgil, Agham",AUS,M,,,,,1427,0,40,2007,i
3234193,"Mohanakrishnan, Sharath",AUS,M,,,,,1413,0,40,2006,
3231453,"Mohseni, Xerix",AUS,M,,,,,1819,0,20,1993,i
3241254,"Momeni, Mehran",AUS,M,,,,,1730,0,20,1960,
3201171,"Money, Greg",AUS,M,,,,,1564,0,20,1969,i
3219232,"Monsborough, Lloyd",AUS,M,,,,,1540,0,20,1948,i
3211991,"Montances, Jonathan",AUS,M,,,,,1783,7,40,1970,
3225640,"Montenegro, Jesson",AUS,M,,,,,1941,0,20,1967,i
3227340,"Morgan, George",AUS,M,,,,,1717,0,20,1960,i
3263185,"Morris, Gary",AUS,M,,,,,1746,0,40,1988,
3209547,"Morris, Gill",AUS,M,,,,,1830,0,20,1992,i
3205800,"Morris, James",AUS,M,IM,,,,2389,0,20,1994,
3255719,"Morris, Jonathan",AUS,M,,,,,1606,0,20,1987,i
3244920,"Morris, Jordan",AUS,M,,,,,1892,0,40,1994,
3239535,"Morrison, Jennifer",AUS,F,WFM,WFM,NA,,1680,0,40,2007,wi
3277496,"Morrow, Alan",AUS,M,,,,,1752,0,40,1984,
3274322,"Morrow, Natty",AUS,M,,,,,1471,0,40,2008,
3250911,"Moseley, Paul",AUS,M,,,,,1578,0,20,1946,i
3229122,"Motwani, Anika",AUS,F,,,,,1419,0,40,2005,wi
3249654,"Moxham, Caspar",AUS,M,,,,,1869,0,40,1994,
3265706,"Muchhala, Sohil",AUS,M,,,NA,,1536,0,40,1991,i
3211827,"Mugford, Stephen",AUS,M,,,,,1613,0,20,1946,
3269027,"Mugunthan, Aparna",AUS,F,,,,,1505,0,40,2007,w
3250750,"Mulder, Brendon",AUS,M,,,,,1523,0,20,1995,i
3223167,"Muller, Hans P",AUS,M,,,,,1731,0,20,1954,
3204359,"Muller, Henning",AUS,M,,,,,1902,0,20,1964,i
3234444,"Mulligan, James",AUS,M,,,,,1654,0,20,1981,i
3259170,"Mullumby, Keith",AUS,M,,,,,1453,0,40,1969,
3238989,"Munk, Leon",AUS,M,,,,,1651,0,20,1938,i
3260763,"Munkh-Erdene, Andy",AUS,M,,,,,1716,0,40,2007,i
3277500,"Murphy, Emmet",AUS,M,,,,,1553,0,40,2002,
3205177,"Murray, Bruce D",AUS,M,CM,,,,1912,0,20,1959,
3257495,"Murthy, Pradeep",AUS,M,,,,,1632,0,20,1995,
3233006,"Myers, Sean",AUS,M,,,,,1566,0,20,1977,i
3279502,"Na, Aidan",AUS,M,,,,,1541,0,40,2010,
3201198,"Nabulsi, Derek",AUS,M,,,,,1671,6,20,1968,
3255239,"Nabung, Alexander",AUS,M,,,,,1788,0,40,1989,
3209555,"Nabung, Christian",AUS,M,,,,,1580,0,40,1992,
3258823,"Nafari, Layla",AUS,F,,,,,1447,0,40,1980,w
3241009,"Nag, Suvan",AUS,M,,,,,1612,0,40,2010,i
3200698,"Nakauchi, Gene",AUS,M,FM,,,,2219,0,20,1995,i
3264556,"Nambiar, Anup",AUS,M,,,,,1627,0,20,1981,i
3276392,"Nambirajan, Nikhilesh",AUS,M,,,,,1570,0,40,2008,
33387249,"Naraharasetty, Saisiddharth",AUS,M,CM,,,,2010,0,40,2009,
3213250,"Narenthran, Savithri",AUS,F,WFM,WFM,,,1840,0,20,1998,wi
3204316,"Narenthran, Tharmaratnam",AUS,M,CM,,,,1866,0,20,1961,i
3251004,"Narwane, Ayush",AUS,M,,,,,1492,0,40,2012,i
3251012,"Narwane, Mihir",AUS,M,,,,,1780,0,40,2008,i
3251020,"Narwane, Rahul",AUS,M,,,,,1637,0,20,1977,i
3216560,"Nasiri, Mohammad",AUS,M,,,,,1756,0,20,,i
3237796,"Nawar, Mena",AUS,M,,,,,1587,0,40,2005,
3278255,"Neale, Ryan",AUS,M,,,,,1484,0,40,1998,
3260585,"Neela, Maanas",AUS,M,,,,,1590,0,40,2010,
3259803,"Neeman, Edward",AUS,M,,,,,1689,0,40,1984,
3246752,"Negi, Ravindra",AUS,M,,,,,1419,0,20,1976,i
3203131,"Nemeth, John",AUS,M,FM,,FA,,2075,0,20,1985,i
3215679,"Nemeth, Laszlo",AUS,M,,,,,1746,0,20,1962,i
3251705,"Newbold, Charles",AUS,M,,,,,1696,0,40,2005,
3261654,"Ng, Andrew",AUS,M,,,,,1424,4,40,2016,
3268039,"Ng, Bryan",AUS,M,,,,,1592,0,40,1995,
3214869,"Ng, Clive",AUS,M,FM,,NA,,2098,6,20,1992,
3230333,"Ng, Sze-Yong",AUS,M,,,,,1621,0,40,2006,i
3267849,"Nguyen, Anh Kiet",AUS,M,,,,,1735,0,40,2012,
3259331,"Nguyen, Anh Quan",AUS,M,,,,,1671,0,40,2008,i
3271447,"Nguyen, Anh Vu",AUS,M,,,,,1543,0,40,2013,i
3245713,"Nguyen, Anthony",AUS,M,,,,,1803,0,40,2010,
3241262,"Nguyen, Brian",AUS,M,,,,,1508,0,40,2007,i
3283500,"Nguyen, Flin",AUS,M,,,,,1590,0,40,2014,
12414077,"Nguyen, Gia Huy (Tony)",AUS,M,,,NA,,1899,0,20,2004,
3239896,"Nguyen, Jimmy",AUS,M,,,,,1636,0,20,1989,i
3205096,"Nguyen, Joseph",AUS,M,,,,,1973,0,20,1990,i
3229084,"Nguyen, Kevin",AUS,M,,,,,1751,0,20,1997,
3283364,"Nguyen, Khang",AUS,M,,,,,1605,0,40,2003,
3272125,"Nguyen, Le",AUS,M,,,,,1635,0,40,2013,
3276465,"Nguyen, Quang Trung",AUS,M,,,,,1562,0,40,1977,
3227723,"Nguyen, Tan Thanh",AUS,M,,,,,1841,0,20,1986,
3276473,"Nguyen, Tate",AUS,M,,,,,1579,0,40,2011,
3264378,"Nguyen, Teppi",AUS,M,,,,,1451,5,40,2013,
3283518,"Nguyen, Thomas",AUS,M,,,,,1553,0,40,1983,
3270335,"Nguyen, Tuan Kiet",AUS,M,,,,,1432,0,40,2013,
3272915,"Nguyen, Vu",AUS,M,,,,ACM,1700,0,40,1989,
12424986,"Nguyen, Vu Ky Anh",AUS,M,FM,,,,2034,7,40,2010,
3239942,"Ni, Lucas",AUS,M,,,,,1786,0,40,2011,
3249506,"Ni, Marcus",AUS,M,,,,,1613,0,40,2015,
3246779,"Nichols, John",AUS,M,,,,,1414,0,20,1955,i
3277208,"Nightingale, Jonson",AUS,M,,,,,1536,0,40,2013,
3282767,"Nisha Raj, Taran",AUS,M,,,,,1468,7,40,2015,
3266982,"Norman, Angel",AUS,F,,,,,1527,4,40,2015,w
3214915,"Nowak, Ruben",AUS,M,,,,,1608,0,20,1992,
3273792,"Nunn, Andrew",AUS,M,,,,,1572,0,40,1986,
3237486,"O'Carroll, Om",AUS,F,WCM,WCM,,,1582,0,40,2007,wi
3276880,"Oakley, Brett",AUS,M,,,,,1560,6,40,2015,
3233642,"Odenthal, Aidan",AUS,M,CM,,,,1867,0,20,2004,
3236412,"Odenthal, Ewan",AUS,M,,,,,1767,0,40,2007,i
3258092,"Ognenovski, Bill",AUS,M,,,,,1705,0,20,1953,i
3259412,"Oiso, Morgan",AUS,M,,,,AFM,1499,0,40,2008,
3241548,"Okan, Dennis",AUS,M,,,,,1773,0,20,1971,i
3241823,"Okan, Jed",AUS,M,,,,,1562,0,40,2005,i
3250059,"Ong, Caleb",AUS,M,,,,,1424,0,40,2013,
3238717,"Ong, Celine",AUS,F,,,NA,,1598,4,40,2006,w
3249417,"Ong, Jonathan Si Seng",AUS,M,,,,,1817,0,40,2010,
3248380,"Ong, Joshua",AUS,M,,,,,1440,0,40,2012,i
3236374,"Ooi, Jayden",AUS,M,FM,,,,2035,6,40,2010,
3224252,"Orfanidou, Sofia",AUS,F,,,,,1497,0,20,1970,wi
3237028,"Oshana, Fares",AUS,M,,,,,1552,0,20,1958,i
3229955,"Ostapenko, Michael",AUS,M,,,,,1983,0,20,2004,i
3206807,"Oswald, Franz",AUS,M,,,,,1733,0,20,1947,
3277518,"Ottley, Matthew",AUS,M,,,,,1819,0,40,1994,
3248836,"Ou, Dominic",AUS,M,,,,,1838,0,40,2008,
3221245,"Ou, Sunny",AUS,M,,,,,1784,0,20,2001,i
3263894,"Oud, Jonty",AUS,M,,,NA,,1619,0,40,2005,
3266052,"Oyarce, Giacomo",AUS,M,,,,,1681,0,40,2004,
3224910,"Oz, Adam",AUS,M,,,,,1946,0,20,1988,i
3267709,"Ozernov, Jonathan",AUS,M,,,,,1536,0,40,2007,i
3238911,"Ozernov, Michael",AUS,M,,,,,1502,0,20,1971,i
3244458,"O`brien, Rory",AUS,M,,,,,1722,0,20,1977,
3232050,"O`callaghan, Scott",AUS,M,,,,,1750,0,20,1987,i
3205827,"O`Chee, Kevin",AUS,M,FM,,,,2150,0,20,1987,i
3285170,"O`connor, Chris",AUS,M,,,,,1507,5,40,1977,
3271862,"O`reilly, Thomas",AUS,M,,,,,1497,0,40,2000,i
3275922,"Pacey, Owen",AUS,M,,,,,1542,0,40,2008,
3237699,"Packianathan, Cynthuja",AUS,F,,,,,1500,0,20,1984,wi
3256146,"Pai, Avaneesh",AUS,M,,,,,1619,0,40,2012,i
3233170,"Palacios, Alex",AUS,M,,,,,1627,0,20,1944,i
3278379,"Palihawadana, Nuhan",AUS,M,,,,,1528,0,40,2013,
3227855,"Pan, Jason",AUS,M,,,,,1736,0,40,2006,i
3231321,"Pan, Katherine",AUS,F,,,,,1486,0,40,2008,wi
3243699,"Pan, Renee Yang",AUS,F,,,,,1504,0,40,2010,w
3234584,"Panicker, Shanay",AUS,M,,,,,1597,0,40,2007,i
3232352,"Papadakis, Jim",AUS,M,,,,,1857,0,20,1973,i
3205223,"Papantoniou, John",AUS,M,,,,,2074,0,20,1994,i
3275450,"Paramasivam, Aswanth",AUS,M,,,,,1493,0,40,2011,
3202100,"Pardoen, Alain",AUS,M,,,,,1897,0,20,1958,
3250865,"Pareek, Arpan",AUS,M,,,,,1690,0,20,1986,i
3258238,"Parikh, Pradyun",AUS,M,,,,,1565,0,40,2012,
3236170,"Parikh, Rohan",AUS,M,,,,,1579,0,40,2007,i
311110949,"Parker, Lucas",AUS,M,,,,,1665,0,40,2015,
3207188,"Parker, Trent",AUS,M,,,,,1756,0,20,1979,
3251926,"Parks, Daniel",AUS,M,,,,,1557,0,20,1998,i
3225453,"Parle, Hughston",AUS,M,,,,,2046,0,20,2001,i
3263541,"Parsa, Behrouz",AUS,M,,,,,1571,0,20,1982,i
3200710,"Parsonage, Ian P",AUS,M,CM,,,,2025,0,20,1953,i
3202836,"Partsi, Dimitry",AUS,M,,,,,2091,0,20,1980,i
3234428,"Patel, Dhwani",AUS,F,,,,,1614,0,40,2006,wi
3282864,"Patnaikuni, Jay",AUS,M,,,,,1501,0,40,2002,
3236471,"Patnaikuni, Ryan",AUS,M,,,,,1658,0,40,2003,
3263193,"Patrick, John",AUS,M,,,NA,AFM,1749,0,40,2005,
3215520,"Patterson, Mark",AUS,M,,,,,1736,6,40,1979,
3214028,"Patterson, Miles",AUS,M,,,NA,,1834,6,20,1953,
3239144,"Pattison, Hamish",AUS,M,,,,,1811,0,20,2002,
3260453,"Paudel, Prakarsha",AUS,M,,,,,1578,0,40,2007,i
3235688,"Paul, Frank",AUS,M,,,,,1789,0,20,1969,i
3273130,"Paulsen, Chris",AUS,M,,,,,1638,0,40,2001,
3243621,"Pavlidis, Alexi",AUS,M,,,,,1556,7,40,1997,
3217833,"Pearce, Tim",AUS,M,,,NA,,1751,0,20,1989,
3236293,"Pearl, Oliver",AUS,M,,,,,1962,5,40,2009,
3253767,"Pearson, James",AUS,M,,,,,1608,0,40,2004,
3278271,"Pedros, Zachary",AUS,M,,,,,1716,0,40,2011,
3224570,"Penafiel, Jason",AUS,M,,,,,1882,0,20,1983,i
3231364,"Peng, Yuxiang",AUS,M,,,,,1585,0,40,2007,i
6004466,"Peramunetilleke, Savin Kavindu",AUS,M,,,,,1658,0,40,2010,i
6003290,"Peramunetilleke, Seth",AUS,M,,,,AIM,1845,0,40,2007,i
3261085,"Perera, Angelo",AUS,M,,,,,1457,0,40,2009,i
3261565,"Perera, Kaviru",AUS,M,,,,,1530,0,40,2014,
3237141,"Perera, Ometh",AUS,M,,,,,1497,0,40,2010,i
3213463,"Perera, Pasan",AUS,M,CM,,,,1986,0,20,1996,i
3223370,"Perinovic, Mladen",AUS,M,,,,,1769,0,40,1967,
3218309,"Perkovic, Matthew",AUS,M,,,,,1911,0,20,1986,i
3254615,"Perry, Benjamin",AUS,M,,,,,1609,0,20,2001,i
3241270,"Pham, Anson",AUS,M,,,,,1796,0,40,2006,i
3248119,"Phan, James",AUS,M,,,,,1888,0,20,2003,i
12401684,"Phan, Nguyen Mai Chi",AUS,F,WFM,WFM,,,2106,0,20,1994,w
3268683,"Phang, Yang-Hian",AUS,M,,,,,1437,0,40,2010,
3258017,"Phillipou, Peter",AUS,M,,,,,1464,0,40,2013,i
3237150,"Phillips, Max",AUS,M,,,,,1701,0,40,2008,i
3259072,"Picone, James",AUS,M,,,,,1651,0,20,1989,i
3220044,"Pigram, Daniel",AUS,M,,,,,1935,0,20,1987,i
3257045,"Pilowsky, Paul",AUS,M,,,,,1694,0,20,1958,
3273008,"Pires Da Silva, Gabriel",AUS,M,,,,,1692,5,40,2009,
3217515,"Plaganyi, Gyula",AUS,M,CM,,,,1882,0,20,1966,i
3212084,"Plant, John Stuart",AUS,M,,,,AGM,1993,0,20,1988,i
3240029,"Plaza, Erwin",AUS,M,,,,,1705,0,20,1979,i
3208150,"Plaza-Quinteros, Francisco",AUS,M,,,,,1993,0,20,1981,
3214036,"Plew, Jeffrey",AUS,M,CM,,,,2041,0,20,1968,
3231402,"Plunkett, Jeremy",AUS,M,,,,,1933,7,20,1984,
3218015,"Poberezovsky, Daniel",AUS,M,,,NA,,1871,0,20,2003,
3284034,"Pokere, Daley",AUS,M,,,,,1579,0,40,1991,
3233090,"Pollard, Mark",AUS,M,,,,,1681,0,20,1978,i
3261093,"Ponteres, Renante",AUS,M,,,,,1570,0,40,1973,
3262367,"Ponza, Maxwell",AUS,M,,,,,1699,0,40,2004,i
3258122,"Popovski, Lou",AUS,M,,,,,1827,0,20,1956,i
3243389,"Portlock, Joel",AUS,M,,,,,1641,0,40,1998,i
3253872,"Potamianakis, Harrison",AUS,M,,,,,1600,0,20,1989,i
3202763,"Potter, Christopher",AUS,M,,,,,1778,0,20,1960,i
3251950,"Powell-Davies, Thomas",AUS,M,,,NA,,1691,0,20,2001,
3261964,"Power, Aden",AUS,M,,,NA,,1631,0,20,2003,
3270157,"Power, Ted",AUS,M,,,,,1847,7,40,2010,
3286665,"Prabhu, Srihari",AUS,M,,,,,1483,5,40,2018,
3218180,"Prado, Alejo",AUS,M,,,,,1494,0,20,1986,i
3228444,"Prakash, Satya",AUS,M,,,,,1692,0,20,1980,i
3224546,"Prasad, Lalit",AUS,M,CM,,,,1998,0,20,1997,i
3274926,"Prasanga, Tharindu",AUS,M,,,,,1529,0,40,1988,
3278018,"Prasanna, Kasish",AUS,M,,,,,1499,0,40,2016,
3246850,"Praveen, Jeeva",AUS,M,,,,,1785,0,40,2010,
9901043,"Premathilaka, Kanishka",AUS,M,,,,AFM,1856,0,20,1985,i
3241289,"Prendergast, Cahn",AUS,M,,,,,1605,0,20,1992,i
3215539,"Press, Harry",AUS,M,,,,,2092,0,20,1998,
3263207,"Pretorius, Wynand-Jack",AUS,M,,,,,1877,0,40,1987,i
3224856,"Priest, Tim",AUS,M,,,,,1883,0,20,1990,i
3263916,"Prieto, Esteban",AUS,M,,,,,1740,0,40,2010,
3234940,"Prince, Alan",AUS,M,,,,,1552,0,40,2007,i
3251730,"Pritchard, Max",AUS,M,,,,,1868,0,20,2005,
3243974,"Prithvi, Parthiv",AUS,M,,,,,1746,0,40,2010,
3259919,"Prompers, Stijn",AUS,M,,,,,1811,0,20,1979,i
3244890,"Pronin, Justin",AUS,M,,,,,1485,0,20,1992,i
3213307,"Puccini, Jack",AUS,M,FM,,,,2242,0,20,1999,i
3234240,"Punzalan, Jose Mari",AUS,M,,,,,1828,0,20,1972,i
3263738,"Puthanpurakkal, Ranjith",AUS,M,,,,,1662,0,20,1983,i
3208192,"Puzon, Ernesto",AUS,M,,,,,2110,0,20,1959,i
3284522,"Qi, Lucas",AUS,M,,,,,1681,0,40,2009,
8638209,"Qi, Zhe",AUS,M,CM,,"FI,NA",AIM,1948,0,20,1996,i
8639590,"Qian, Linda (Zhiling)",AUS,F,,,,,1628,0,40,2010,w
3242498,"Qian, Vicky",AUS,F,,,,,1463,0,40,2012,wi
3256162,"Qiang, Elaina",AUS,F,,,,,1708,5,40,2011,w
3256170,"Qiang, Ethen",AUS,M,,,,,1422,0,40,2013,
311214569,"Qiang, Vincent",AUS,M,,,,,1838,0,20,2003,
3245519,"Qu, Harrison",AUS,M,,,,,1494,0,40,2013,i
3212866,"Quek, Bob",AUS,M,,,,,1660,0,20,1947,i
5803837,"Quek, Kristine",AUS,F,WFM,WFM,NA,,1897,0,20,1999,wi
3220052,"Quesada, Eddie",AUS,M,,,,,1714,0,20,1951,
3246868,"Quin, Samuel",AUS,M,,,,,1525,0,20,2004,i
3204910,"Rachmadi, Herman",AUS,M,,,,,1813,0,20,1953,i
3213978,"Radisich, Matt",AUS,M,,,,,1712,0,20,1962,
3254470,"Rafiei Darani, Daryoush",AUS,M,,,,,1749,0,40,2008,i
3240819,"Raghavan, Vinay",AUS,M,,,,,1538,0,40,2008,i
3243591,"Rahman, Mohammad",AUS,M,,,,,1704,0,20,1981,i
3238849,"Rahman, Tanzilur",AUS,M,,,,,1778,0,20,1983,i
3231410,"Rahman, Tarek",AUS,M,,,,,1807,0,20,1992,i
3246949,"Raichura, Dev",AUS,M,,,,,1642,0,40,2014,
3203018,"Raine, Marcus",AUS,M,,,,,1977,0,20,1964,i
3265790,"Raju, Karthik",AUS,M,,,,,1530,0,40,1987,i
3234720,"Ramakrishnan, Atiksh",AUS,M,,,,,1651,0,40,2009,i
3275221,"Ramanathan, Ashwin",AUS,M,,,,,1559,0,40,2016,
3249298,"Rambukwella, Ashley",AUS,M,,,,,1791,7,20,1965,
3285065,"Ramkumar, Pranav",AUS,M,,,,,1456,0,40,2014,
3260496,"Ran, Sean",AUS,M,,,,,1605,0,40,2007,i
3227197,"Rangarajan, Arvind",AUS,M,,,,,1878,0,20,1962,i
3230767,"Raposio, Robert",AUS,M,,,,,1998,0,40,1982,
3254488,"Raptis, Liam",AUS,M,,,,,1774,7,40,2010,
3242170,"Rasaratham, Anisha",AUS,F,,,,,1573,0,20,2004,wi
4800206,"Rashid, Russell",AUS,M,FM,,,,1977,0,20,1957,i
3202801,"Rasmussen, Henning",AUS,M,,,,,1425,0,20,1941,i
3243230,"Rasulov, Bekzod",AUS,M,,,,,1652,0,40,1985,
3258459,"Rathie, Peter",AUS,M,,,,,1482,0,20,2003,i
3283291,"Raval, Devasya",AUS,M,,,,,1488,5,40,2010,
3241750,"Ravichandran, Magesh",AUS,M,,,,,1485,0,20,1984,i
3259820,"Rawat, Aarav",AUS,M,,,,,1461,0,40,2014,
3266311,"Rawat, Dhruv",AUS,M,,,,,1520,0,40,2009,i
3206190,"Reading, Jeremy",AUS,M,,,,,1936,0,20,1985,i
3256561,"Reardon, Rhys",AUS,M,,,,,1503,0,40,1995,
3281809,"Reberger, Lachlan",AUS,M,,,,,1572,0,40,1999,
3246191,"Reddy, Ashok",AUS,M,,,,,1738,0,40,2008,i
61100188,"Reddy, Neil",AUS,M,,,,,1661,0,40,2007,i
61100200,"Reddy, Nikhil",AUS,M,,,,,1678,0,40,2009,i
3205185,"Redgrave, John",AUS,M,,,,,1872,0,20,1970,i
3251993,"Rehill, Paul",AUS,M,,,,,1490,0,20,1974,
3247058,"Reiner, Declan",AUS,M,,,,,1558,0,40,2001,
3276406,"Reitano, Christian",AUS,M,,,,,1667,0,40,2000,
3277356,"Rej, Alexander",AUS,M,,,,,1478,0,40,2015,
3203492,"Rej, Tomek",AUS,M,FM,,,,2180,0,20,1986,
3265510,"Ren, Joshua",AUS,M,,,,,1459,0,40,2016,
3258475,"Renkin, Jeremy",AUS,M,,,,,1708,0,20,1978,i
3201457,"Renzies, Elliott",AUS,M,,,,,1684,0,20,1948,i
3237710,"Retnaraja, Athena-Malar",AUS,F,,,,,1790,0,40,2008,w
3236153,"Retnaraja, Ethan",AUS,M,,,NA,,1857,0,40,2007,
3213480,"Reynolds, Paul J",AUS,M,,,,,1830,0,20,1969,i
