fideid,name,country,sex,title,w_title,o_title,foa_title,rating,games,k,birthday,flag
3255727,"Roy Philip, Rohith",AUS,M,,,,,1698,0,40,1996,i
3203085,"Roza, Peter",AUS,M,,,,,1894,3,20,1953,
3211452,"Rozenblat, Vanja",AUS,F,,,,,1873,0,40,1990,wi
3254283,"Rozuwiecka, Anna",AUS,F,,,,,1885,0,20,1998,w
3202950,"Rozycki, Edyta",AUS,F,,,,,2059,0,20,1971,wi
3210880,"Ruan, Harry",AUS,M,,,,,1972,0,20,1998,i
3210898,"Ruan, Jack",AUS,M,,,,,2016,0,20,1996,i
311214578,"Ruaya, Chris Rodson",AUS,M,,,,AFM,1768,0,40,1976,
3281345,"Ruaya, Rohan",AUS,M,,,,,1481,1,40,2014,
3215130,"Ruddy, Alex",AUS,M,,,,,1929,0,40,1980,i
3202437,"Rujevic, Mirko",AUS,M,IM,,,,2068,0,20,1946,
3223698,"Rumley, William",AUS,M,,,,,1967,0,20,2006,
3236242,"Rupasinghe, Chanya",AUS,F,,,,,1650,3,40,2011,w
3231313,"Rupasinghe, Sayum",AUS,M,,,,,1906,0,40,2008,
3253422,"Rusakov, Jean",AUS,M,CM,,,,2041,0,40,2010,
3263576,"Russell, Ben",AUS,M,,,,,1666,0,40,1995,
3238652,"Russell, Geoff",AUS,M,,,,,1621,0,40,1957,i
3200949,"Russell, Luthien",AUS,F,,,,,1843,0,20,1993,wi
3222632,"Russell, Paul",AUS,M,CM,,,,1674,2,20,1997,
3229610,"Russo, Guy",AUS,M,,,,,1752,0,20,1990,i
3248860,"Rust, Edward",AUS,M,,,NA,,1962,0,40,2005,
3234495,"Rutherford, James",AUS,M,,,,,1846,0,40,1992,i
3200825,"Rutherford, Simon",AUS,M,FM,,,,2279,0,20,1975,i
3236072,"Ryan, Isaac",AUS,M,,,,,1774,0,40,1984,i
3243044,"Ryan, Liam",AUS,M,,,,,1807,0,40,1972,i
3233324,"Ryan, Sue",AUS,F,,,,,1500,0,40,1966,wi
4127714,"Ryjanova, Julia",AUS,F,WGM,WGM,,,2219,0,10,1974,w
3204448,"Saavedra, Bernard",AUS,M,,,,,1957,0,40,1945,i
3239853,"Sabando, Noel",AUS,M,,,,,1565,0,40,1973,i
3200930,"Sabic, Miroslav",AUS,M,,,,,2135,0,20,,i
3250067,"Sachse, Bradley",AUS,M,,,,,1428,0,40,2003,i
3202135,"Safarian, Alek",AUS,M,,,,,1940,0,20,1964,
3245527,"Sagara, Karin",AUS,F,,,,,1524,0,40,2010,wi
3264173,"Saha, Avinandan (Arjun)",AUS,M,,,,,1483,3,40,2014,
3235858,"Saint, Graham D",AUS,M,,,,,1782,0,20,1950,
3231941,"Sakran, Bernard",AUS,M,,,,,1690,0,20,1976,i
3216004,"Saksena, Kaushik",AUS,M,,,,,1923,0,40,1978,i
3239233,"Salahuddin, Mohammad",AUS,M,,,,,1776,0,40,1980,i
3220613,"Salanowski, Mark",AUS,M,,,,,1646,3,20,1963,
3221253,"Salasan, Haran",AUS,M,CM,,,,2063,4,20,2002,
3254763,"Sale, Gordon",AUS,M,,,,,1646,1,40,1961,
3221920,"Salier, Dan",AUS,M,,,,,1867,0,20,1991,i
3254151,"Sallay, Oliver",AUS,M,,,,,1530,0,40,2006,i
3243486,"Salome, Owen",AUS,M,,,,,1656,0,40,1990,i
3225437,"Salvagno, Michael",AUS,M,,,,,1504,0,20,1980,i
3252159,"Salvaterra, Jay",AUS,M,,,,,1443,0,40,1997,i
3210162,"Sam, Ryan",AUS,M,,,,,1890,0,40,1997,i
3202615,"Samar, Raul",AUS,M,FM,,,,2193,0,20,1951,i
3273148,"Samarawickrama, Mahendra",AUS,M,,,,,1418,0,40,1984,
3273156,"Samarawickrama, Thejayu",AUS,M,,,,,1402,0,40,2017,
3258246,"Sambell, David",AUS,M,,,,,1641,0,40,1965,
3235394,"Sanchez, Hunter",AUS,M,,,,,1561,0,40,2010,i
3203913,"Sandalciyan, Aram",AUS,M,,,,,1812,0,20,1949,i
3234452,"Sanders, Greg",AUS,M,,,,,1510,0,40,1966,i
3210227,"Sanders, Peter J",AUS,M,,,NA,,1870,0,20,1943,i
3262375,"Sandhu, Leo",AUS,M,,,,,1545,0,40,1977,
3201805,"Sandler, Leonid",AUS,M,IM,,FT,,2227,0,10,1962,i
3222829,"Sandrasegaran, Aran",AUS,M,,,,,1768,0,40,1994,i
3232719,"Sands, Gary A",AUS,M,,,,,1636,0,40,1980,i
5068380,"Sannidhanam, Anurag",AUS,M,,,,,1857,0,20,1998,i
3260593,"Santin, Emilio",AUS,M,,,,,1449,0,40,2006,i
3254933,"Santoso, Crystin",AUS,F,,,,,1475,0,40,2010,w
3229661,"Sanusi-Goh, Gavyn",AUS,M,,,,,1651,0,40,2007,i
910775,"Sarai, Slavica",AUS,F,WFM,WFM,,,2106,0,20,1967,wi
25004301,"Sardana, Rishi",AUS,M,IM,,,,2461,0,10,1997,
3255638,"Sargent, Bill",AUS,M,,,,,1818,2,20,1962,
3228371,"Saric, Sergey",AUS,M,,,,,1688,0,20,2005,i
3229831,"Sarney, Jim",AUS,M,,,,,1667,0,20,2001,i
3209610,"Saroha, Chirag",AUS,M,,,,,1888,0,20,1994,i
3209903,"Satrapa, James",AUS,M,,,,,1845,0,40,1952,i
3284115,"Savage, Craig",AUS,M,,,,,1446,0,40,1975,
3258254,"Savery, Tamsin",AUS,F,,,,,1638,0,20,2006,w
3206840,"Savige, Colin B",AUS,M,,,,,1908,6,20,1956,
3202453,"Saw, Geoffrey",AUS,M,FM,,,,2280,0,20,1981,i
3250628,"Saxon, Marc",AUS,M,,,,,1916,2,20,1986,
3250695,"Sayce, Hannah",AUS,F,WCM,WCM,,,1872,0,20,2001,w
3275841,"Scammell, Nihal",AUS,F,,,,,1620,0,40,1958,w
3284123,"Scenna, George",AUS,M,,,,,1481,0,40,1982,
3284131,"Scenna, Luna",AUS,F,,,,,1589,0,40,2012,w
3230775,"Schafer, Banner",AUS,M,,,,,1699,0,40,1991,i
3266320,"Scheiter, Matthias",AUS,M,,,,,1519,0,40,1993,i
3252310,"Schiavone, Emmanuel",AUS,M,,,NA,,1686,0,20,1972,
3260500,"Schiavone, Isaac",AUS,M,,,,,1531,0,40,2009,
3214281,"Schmidt, Simon",AUS,M,,,,,2081,0,20,1987,i
3205690,"Schon, Eugene",AUS,M,FM,,,,2272,0,20,1994,i
3201279,"Schuetz, Fred",AUS,M,,,,,1677,0,20,1963,i
3232514,"Schulzer, Peter",AUS,M,,,,,1813,0,20,1935,i
3215075,"Schwandl, Hans",AUS,M,,,,,1651,0,20,1940,i
3254852,"Sciberras, Reno",AUS,M,,,,,1492,0,40,1944,
3263045,"Scicluna, Michael",AUS,M,,,,,1489,0,40,1998,i
3230082,"Scott, Clem",AUS,M,,,,,1530,0,40,1978,i
3283070,"Scott, Marshall",AUS,M,,,,,1575,0,40,1967,
3226387,"Scott, Ridley",AUS,M,,,,,1856,0,20,1998,
3240878,"Scott, Robert",AUS,M,,,,,1633,0,40,1990,
4300475,"Scott, Ronald",AUS,M,,,,,2214,0,20,1981,
3227251,"Scully, Mark",AUS,M,,,,,1667,0,20,1952,
3271544,"Searle, William",AUS,M,,,,,1668,5,40,2011,
3205274,"Searle, Zachary",AUS,M,,,,,1903,0,20,1994,i
3202895,"Seehusen, John",AUS,M,,,,,1563,0,20,1962,i
3252795,"Segalla, Peter",AUS,M,,,,,1420,0,40,1957,
3211614,"Segrave, Chris",AUS,M,,,,,1758,0,40,1974,i
3246035,"Sekulov, Victor",AUS,M,,,,,1450,0,40,1960,i
3269566,"Selby, Michael",AUS,M,,,,,1997,0,40,1994,
3236056,"Selig, Edward",AUS,M,,,,,1674,0,40,1994,i
3205061,"Selnes, Hamish",AUS,M,,,,,1905,0,20,1965,i
3265595,"Selva Muthukumar, Sahasra",AUS,F,,,,,1512,0,40,2014,w
3244156,"Sem, Shi Ke",AUS,M,,,,,1464,0,40,2009,i
3220893,"Seneviratne, Suranga",AUS,M,,,,,1742,0,40,1981,i
3221199,"Sengstock, Steven",AUS,M,,,,,1885,0,20,1976,
3262235,"Senthil Kumar, Harendhra",AUS,M,,,,,1530,0,40,2014,
3208249,"Senturk, Bahri",AUS,M,,,,,1801,0,20,1948,i
3251225,"Separovic, Petar",AUS,M,,,,,1572,0,40,1989,i
3228614,"Serfontein, Louis",AUS,M,,,,,1599,0,40,2006,i
311214818,"Sermonia, Jesus Jr",AUS,M,,,,AFM,1616,0,40,1975,
3261336,"Serna, Aaron",AUS,M,,,,,1554,0,40,2003,i
3203646,"Serov, Ilya",AUS,M,,,,,2025,0,40,,i
3229980,"Serwan, Peter",AUS,M,,,,,1813,0,40,1962,i
3245250,"Sethuraman, Jaswanth Ram",AUS,M,,,,,1500,0,40,2012,
3205282,"Setiabudi, Allen",AUS,M,,,,,1913,0,20,1992,i
3200434,"Setiabudi, Megan",AUS,F,WFM,WFM,,,1902,0,20,1996,wi
3267865,"Settu, Karthick",AUS,M,,,,,1414,0,40,1983,
3266877,"Shah Mansouri, Kevin",AUS,M,,,,,1821,0,40,2001,
3245721,"Shah, Neville",AUS,M,,,,,1882,0,40,1995,
3255450,"Shah, Shlok",AUS,M,,,,,1400,0,40,2013,
3271641,"Shahriar, Aarav",AUS,M,,,,,1442,0,40,2014,
3237982,"Shaju, Jensen K",AUS,M,,,,,1757,0,20,2002,i
3282260,"Shamalka, Nimesh",AUS,M,,,,,1769,0,40,1993,
3210103,"Shanks, Bryan",AUS,M,,,,,1801,0,40,1990,i
3210111,"Shanks, Jack",AUS,M,,,,,1827,0,20,1990,
3256189,"Shanley, Luke",AUS,M,,,NA,,1626,2,40,1993,
3250423,"Shargorodsky, Gregory",AUS,M,,,,,1670,0,40,1992,i
3267431,"Sharif, Ehan",AUS,M,,,,,1523,0,40,2013,i
3238148,"Sharkawy, Sam",AUS,M,,,,,1580,0,20,1952,
3227774,"Sharma, Animesh",AUS,M,,,,,1821,0,40,1994,i
3203549,"Sharman, Scot A",AUS,M,,,,,1704,0,20,1963,i
3256456,"Shaw, Hayden",AUS,M,,,NA,,1609,0,20,1997,
3213498,"Shaw, Ralph",AUS,M,,,,,1716,0,20,1950,
3204677,"Shaw, Robin A",AUS,M,,,,,1713,4,20,,
3273806,"Shaw, William",AUS,M,,,,,1671,0,40,1991,
3234207,"Shawcross, Hartley",AUS,M,,,,,1629,0,20,1980,i
3217019,"Sheehan, James",AUS,M,,,,,1708,0,40,2004,i
3206548,"Sheldrick, Kevin",AUS,M,,,,,1988,0,20,1976,
3231585,"Shelev, Petar",AUS,M,,,,,1651,0,40,1995,i
3237702,"Shelley, Matthew",AUS,M,,,,,1443,0,40,2002,i
3248402,"Shen, Alvin",AUS,M,,,,,1492,0,40,2007,
3265102,"Shen, Eric",AUS,M,,,,,1615,0,40,1998,
3215873,"Shen, Fiona",AUS,F,,,,,1750,0,20,2001,wi
3215881,"Shen, Kevin",AUS,M,,,,,1833,0,20,2004,i
3233677,"Shen, Kevin Zhenyu",AUS,M,,,,,1675,0,40,2004,i
3245535,"Shen, Owen",AUS,M,,,,,1764,0,40,2012,
8608482,"Shen, Zhiyuan",AUS,F,WFM,WFM,NA,,2057,0,20,1999,w
3228622,"Shen-Zhao, Michael",AUS,M,,,,,1410,0,40,2009,
3268292,"Sheng, Alan",AUS,M,,,,,1524,0,40,2010,
3284360,"Sheng, Ray",AUS,M,,,,,1633,4,40,2016,
3283097,"Shenoy, Trilok",AUS,M,,,,,1644,0,40,2012,
3263932,"Shepherd, Chris",AUS,M,,,,,1630,0,40,1962,
3267717,"Shepherd, Samuel",AUS,M,,,,,1869,0,40,2007,
3206769,"Sheridan, Wallace",AUS,M,,,,,1519,3,20,1949,
3252205,"Sheth, Adidev",AUS,M,,,,,1461,0,40,2015,
3253449,"Shettigar, Harsha",AUS,M,,,,,1510,0,40,1983,
3205304,"Shi, Dawen",AUS,M,,,,,1983,0,40,1994,i
3217752,"Shi, Eric",AUS,M,,,,,2012,0,20,1994,i
3277712,"Shi, Lucas",AUS,M,,,,,1732,0,40,2014,
3200973,"Shields, Peter",AUS,M,,,,,1622,0,40,1946,i
3217035,"Shin, Donghoon",AUS,M,,,,,1703,0,40,1997,
3225763,"Shin, Dongwoo",AUS,M,,,,,1752,0,40,2002,i
3256359,"Shirawala, Sahar",AUS,M,,,,,1570,3,40,2014,
3251314,"Shirawala, Sajid",AUS,M,,,,,1591,0,40,1979,i
3212513,"Shohani, Ammar",AUS,M,,,,,1767,0,40,1961,i
3245039,"Shorey, Caleb",AUS,M,,,,,1550,0,40,2002,i
3250083,"Shoring, James",AUS,M,,,,,1468,0,40,1999,i
3258025,"Shosho, David",AUS,M,,,,,1689,2,40,1962,
3268128,"Shu, John",AUS,M,,,,,1616,3,40,2014,
3272583,"Shuttleworth, Douglas",AUS,M,,,,,1769,0,20,2006,
3216306,"Sidiqi, Wais",AUS,M,,,,,1826,3,20,1982,
3264181,"Sieredzinski, Matthew",AUS,M,,,,,1493,0,40,2003,
3282040,"Sih, Jethro",AUS,M,,,,,1718,0,40,2012,
3201708,"Sike, Paul",AUS,M,,,,,1731,0,40,1963,i
3204618,"Silas, Pranas",AUS,M,,,,,1887,0,20,1960,i
3226824,"Silver, Dmitri",AUS,M,,,,,1944,0,40,1970,i
3225380,"Silver, Grisha",AUS,M,,,,,1701,0,40,1999,i
3236668,"Simic, Filip",AUS,M,,,,,1718,0,40,2007,
3208699,"Simmonds, Leteisha",AUS,F,,,,,1795,0,20,1996,wi
3201287,"Simmonds, Rex",AUS,M,,,,,1650,0,20,1943,i
3212955,"Simon, Endre",AUS,M,,,,,1750,0,20,,i
3237575,"Simonds, Marcus",AUS,M,,,,,1689,0,20,1957,
3276597,"Simpson, Ayrton",AUS,M,,,,,1430,0,40,2013,
3217434,"Simpson, Max",AUS,M,,,,,1720,0,40,2001,
3214290,"Simutanyi, Kozo",AUS,M,,,,,2066,0,20,1990,i
3205959,"Singaram, Subramanian",AUS,M,,,,AIM,1703,0,40,1961,i
3275795,"Singh, Abhyuday",AUS,M,,,,,1619,0,40,2015,
3255980,"Singh, Harnam",AUS,M,,,,,1513,0,40,1995,i
3221768,"Singh, Jaspal",AUS,M,,,,,1695,0,20,1978,
3252191,"Singh, Samarpal",AUS,M,,,,,1507,0,40,2007,i
3222560,"Singh, Surjeet",AUS,M,,,,,1644,0,20,1954,i
3217310,"Singleton, Tim",AUS,M,,,,,1682,0,20,1944,i
3213501,"Siow-Lee, Dylan",AUS,M,,,,,1876,0,40,2000,i
3202879,"Sirkka, Pertti T",AUS,M,,,NA,,1765,4,20,1950,
3229432,"Sirlyn, Raymond",AUS,M,,,,,1596,0,40,2003,i
3202054,"Sirota, Anatoli",AUS,M,,,,,2219,0,20,,i
5023351,"Siva Sankaran, Anup Kumar",AUS,M,,,NA,,1833,4,20,1978,
3255271,"Sivaraj, Avinav",AUS,M,,,,,1623,0,40,2013,
3247732,"Skahill, Bastian",AUS,M,,,,,1424,0,40,1998,
3244393,"Skilbeck, Daniel",AUS,M,,,,,1640,0,40,1988,i
3221598,"Skinner, Adam",AUS,M,,,,,1827,0,40,1970,i
3258483,"Skinner, Benjamin",AUS,M,,,NA,,1556,0,40,1981,
3263134,"Skinner, Eden",AUS,M,,,,,1473,0,40,2007,
3203239,"Skiotis, Pano",AUS,M,,,,,2004,0,20,1962,
3214044,"Skulte, Christopher",AUS,M,,,,,2009,2,20,1985,
3255026,"Slade, Liam",AUS,M,,,,,1442,0,40,2003,i
3222101,"Slater-Jones, Henry",AUS,M,CM,,NA,,1927,0,20,2002,
3213668,"Slater-Jones, Tom",AUS,M,CM,,,,2068,0,20,1999,i
3200507,"Slavotinek, Anne",AUS,F,WIM,WIM,,,2075,0,20,1963,wi
3203395,"Small, David",AUS,M,,,,,2032,0,40,1954,i
3236358,"Smallwood, Justin",AUS,M,,,,,1620,0,40,1993,i
3217841,"Smart, Lachlan",AUS,M,,,,,1707,0,20,1988,
3202305,"Smerdon, David C",AUS,M,GM,,,,2468,0,10,1984,
13500945,"Smetankin, Stanislav",AUS,M,IM,,,,2495,0,10,1980,
3208923,"Smirnov, Anton",AUS,M,GM,,,,2586,0,10,2001,i
3279316,"Smith, Corey",AUS,M,,,,,1519,0,40,1996,
3267229,"Smith, Declan",AUS,M,CM,,,,1986,6,20,2005,
3234215,"Smith, Jack",AUS,M,,,,,1746,0,20,2003,
3236676,"Smith, Mathew",AUS,M,,,NA,,1487,1,20,1975,
3201767,"Smith, Murray",AUS,M,,,,,2188,0,20,,i
3260518,"Smith, Sam",AUS,M,,,,,1512,0,40,2008,
3236684,"Smith, Tristan K",AUS,M,,,,,1542,0,40,2008,i
3243494,"Smith, Warren",AUS,M,,,,,1522,1,20,1973,
3232085,"Smyrk, Martin",AUS,M,,,,,1525,0,40,1977,i
3229840,"Smyth, Ben",AUS,M,,,,,1717,0,40,1999,i
3239560,"Snider, Ralph",AUS,M,,,NA,,1480,0,20,1958,i
3223027,"Soetanto, Brandon",AUS,M,,,,,1778,0,20,2006,i
3223795,"Soetanto, Eddy",AUS,M,,,,,1623,0,40,1973,i
3263398,"Sohal, Milaan",AUS,M,,,,,1783,0,40,2009,
3271021,"Soker, Volkan",AUS,M,,,,,1823,0,40,1999,
3273024,"Solan, Jesse",AUS,M,,,,,1830,0,40,2001,
3222578,"Soler, Rembrandt",AUS,M,,,,,1663,0,40,1998,i
3218201,"Soliman, Soliman",AUS,M,,,,,1546,2,20,1975,
3200043,"Solomon, Stephen J",AUS,M,IM,,,,2206,0,10,1963,
34359230,"Solomontchik, Daniel",AUS,M,,,,,1910,0,40,2010,
3202810,"Soloveychik, Sasha",AUS,M,,,,,2207,0,40,1984,i
3203832,"Song, Angela",AUS,F,WFM,WFM,,,1985,0,20,1992,wi
3269396,"Song, Anya",AUS,F,,,,,1771,0,20,2004,w
3285715,"Song, Jayden",AUS,M,,,,,1584,0,40,2010,
3217388,"Song, Kevin",AUS,M,,,,,1759,0,20,2002,i
3248143,"Song, Olivia",AUS,F,,,,,1562,1,40,2012,w
3282546,"Song, Sam",AUS,M,,,,,1760,2,40,2009,
3230449,"Song, Warren",AUS,M,,,,,1821,0,20,2000,i
3204006,"Sonter, Matthew",AUS,M,,,,,2150,0,20,1982,i
5803454,"Soo, Kai Jie",AUS,M,FM,,,,2183,7,20,1998,
3210456,"Soo-Burrowes, Eliot W",AUS,M,FM,,,,2142,0,20,1995,i
13501151,"Sorokina, Anastasia",AUS,F,WIM,WIM,FT,,2194,0,20,1980,wi
3249824,"Sostaric, Leon",AUS,M,,,,,1604,0,40,2010,
3270378,"Soundias, Alex",AUS,M,,,,,1609,0,40,1998,i
3228991,"Soutar, Gavin",AUS,M,,,,,1740,1,20,1967,
3240797,"Southall, Matthew",AUS,M,,,,,1642,0,40,1994,i
3246434,"Sowden, Miles",AUS,M,,,,,1674,0,40,1964,i
3201295,"Sparks, Chris J",AUS,M,,,,,1806,0,20,1958,i
3230023,"Spatar, David",AUS,M,,,,,1636,0,40,2001,i
3200990,"Speck, Nick",AUS,M,,,,,2357,0,20,1973,i
3245055,"Spencer, James",AUS,M,,,,,1869,0,20,2005,i
3226417,"Spencer, Paul A",AUS,M,,,,,1552,0,40,1950,i
3277151,"Sperone, Edoardo",AUS,M,,,,,1467,0,40,1996,
3214141,"Spirov, Tony",AUS,M,,,,,1827,0,40,1965,i
3232204,"Spiteri-Stevens, Edward",AUS,M,,,,,1486,0,40,2008,i
3217639,"Spuler, David",AUS,M,,,,,1953,0,20,1969,i
3214818,"Srdic, Goran",AUS,M,,,,,2105,0,20,1972,
3218279,"Sreetharan, Kishore",AUS,M,,,,,2048,0,40,1988,i
3272796,"Srikanth, Aishwarya",AUS,F,,,,,1485,0,40,2009,wi
3271030,"Srinivasa, Ramu",AUS,M,,,,,1756,0,40,1953,
3234738,"Srinivasan, Arjun B",AUS,M,,,,,1749,0,40,2007,i
3249077,"Sritharan, Virushaan",AUS,M,,,,,1535,0,40,1995,i
3208265,"Staak, Eric",AUS,M,,,,,1655,0,20,1955,
3207064,"Stahnke, Alexander",AUS,M,,,,,1899,0,20,1996,i
3260186,"Stalker, Ian",AUS,M,,,,,1945,0,20,2003,
3238784,"Stankovic-Spice, Liam",AUS,M,,,,,1570,0,40,2004,i
3267610,"Stanton, Shane",AUS,M,,,,,1473,4,40,1980,
3227219,"Starcevic, Andrej",AUS,M,,,,,1705,0,40,1994,i
3218929,"Stark, Ken",AUS,M,,,,,1797,0,20,1965,
3212882,"Starke, Andrew",AUS,M,,,,,1923,0,20,1973,i
3212890,"Stathos, Dimitrios",AUS,M,,,,,1566,0,20,1973,
3202313,"Stawski, Nikolai",AUS,M,FM,,,,1990,0,20,1974,i
3202577,"Stead, Kerry",AUS,M,CM,,,,1937,0,20,1977,i
3219461,"Steffensen, Dennis A",AUS,M,,,,,1646,0,20,1946,
3202127,"Steffensen, Neil",AUS,M,,,,,2070,0,40,1976,i
3279995,"Stefko, Luke",AUS,M,,,,,1630,0,40,1953,
3218104,"Steinitz, Steven",AUS,M,,,,,1755,0,20,1953,
3228630,"Steinman, Joshua",AUS,M,,,,,1504,0,40,2005,i
3238660,"Steinthal, Joshua",AUS,M,,,,,1621,0,40,2011,
3219674,"Stephen, Sam",AUS,M,,,,,1774,0,40,1997,i
3273865,"Stephens, Anton",AUS,M,,,,,1722,0,40,2009,
3201821,"Stephens, Malcolm",AUS,M,FM,,,,2277,0,20,1971,i
3200671,"Stephson, David",AUS,M,,,,,2187,0,20,1961,i
3201309,"Stern, David",AUS,M,,,,,1654,3,20,1955,
3226379,"Stevens, Martin",AUS,M,,,,,1689,0,40,1955,i
3254860,"Stevens, Nicholas",AUS,M,,,,,1717,0,40,1997,i
3204898,"Stevens, Tristan",AUS,M,,,,,2118,0,20,1987,i
3209083,"Stewart, Clint",AUS,M,,,,,1802,0,40,1983,i
3210650,"Stewart, Craig A",AUS,M,,,,,1727,4,20,1970,
3214150,"Stewart, Matthew",AUS,M,,,,,1778,5,20,1985,
3203484,"Stewart, Scott",AUS,M,,,LSI,,1845,2,20,1976,
3227472,"Stewart, Steven",AUS,M,,,,,1520,0,40,1980,i
3255468,"Stickland, Peter",AUS,M,,,NA,,1532,1,20,1968,
3208273,"Stimson, David",AUS,M,,,,,1720,0,40,1939,i
3217248,"Stipic, Steven",AUS,M,,,,,1758,0,20,1963,i
3264203,"Stirling, John",AUS,M,,,,,1488,0,40,1989,i
3202828,"Stirling, Nathan",AUS,M,,,,,2117,0,20,,i
3203689,"Stojic, Dusan",AUS,M,FM,,,,2251,0,20,1989,
3201490,"Stojic, Milan",AUS,M,,,,,1520,0,20,1953,
3203697,"Stojic, Svetozar",AUS,M,FM,,,,1899,0,20,1986,
3237745,"Stojkoski, Zdravko",AUS,M,,,,,1699,0,40,1981,i
3209318,"Stokes, Mark C",AUS,M,,,,,1659,5,20,1957,
3245403,"Stoltz, Gabriel",AUS,M,,,,,1762,0,40,1987,i
3228452,"Stoltz, Pieter",AUS,M,,,,,1645,0,20,1990,i
3255476,"Stolyarov, Michael",AUS,M,,,,,1941,0,20,2002,
3248569,"Stone, Daniel Jared",AUS,M,,,,,1669,0,40,2003,i
3215946,"Stone, Ian",AUS,M,,,,,1979,0,40,,i
3208281,"Stones, Rebecca",AUS,F,WFM,WFM,,,1861,0,20,1982,wi
3268586,"Storey, John",AUS,M,,,,,1755,0,40,1960,i
3246442,"Stortz, Robert",AUS,M,,,,,1837,0,20,1993,
3274594,"Stower, Matthew",AUS,M,,,,,1517,0,40,2008,
3218023,"Strickland, Rebecca",AUS,F,,,,,1813,0,20,1999,wi
3246884,"Strong, Oliver",AUS,M,,,,,1741,0,40,2007,i
3251748,"Struve, Jakob",AUS,M,,,,,1630,0,40,2005,i
3257150,"Stubbs, Mark",AUS,M,,,,,1620,0,40,1979,
3247740,"Su, Aaron",AUS,M,,,,,1477,0,40,2013,i
3265250,"Su, Joey",AUS,M,,,,,1730,4,40,2016,
3229858,"Su, Lucas",AUS,M,,,,,1653,0,40,2005,i
3230376,"Su, Marcus",AUS,M,,,,,1620,0,40,2006,i
3231178,"Su, Orlando",AUS,M,,,,,1686,0,40,2005,i
3208290,"Sucevic, Milic",AUS,M,,,,,1559,1,20,1947,
3238385,"Sudhahar, Mittun",AUS,M,,,,,1732,0,20,2003,i
3217647,"Sugrue, Michael",AUS,M,,,,,1964,0,40,1959,i
3263401,"Sukamto, Oliver",AUS,M,,,,,1567,0,40,2014,
3248623,"Summer, Beau",AUS,M,,,,,1638,0,40,1982,i
3232883,"Summers, Paul G",AUS,M,,,,,1793,0,40,1957,
3252353,"Sun, Dejun",AUS,M,,,,,1502,8,40,2011,
3252361,"Sun, Jackson",AUS,M,,,,,1492,5,40,2014,
3283615,"Sun, Louis",AUS,M,,,,,1518,0,40,2009,
3235580,"Sun, Marco",AUS,M,,,,,1687,0,20,1991,i
3252957,"Sun, Martin",AUS,M,,,,,1661,0,40,2013,
3232018,"Sun, Victor",AUS,M,,,,,1692,0,40,2002,i
3228746,"Sun, Zheng",AUS,M,,,,,1944,0,40,1993,i
3208303,"Sunder, Vijay",AUS,M,,,,,2052,0,40,1991,i
3225038,"Suptut, Jeff",AUS,M,,,NA,,1753,0,40,1958,
3233499,"Surace, Christopher",AUS,M,,,,,1610,0,20,1994,
3246043,"Susindran, Neelesh",AUS,M,,,,,1584,2,40,2012,
3203468,"Suttor, Vincent",AUS,M,,,,,2221,0,20,1988,i
3276953,"Suvarna, Vansh",AUS,M,,,,,1520,3,40,2012,
3259501,"Su`a, Jonathan",AUS,M,,,,,1848,0,20,1998,
3242927,"Swafford, Elias",AUS,M,,,,,1645,0,40,2006,i
3266010,"Swan, Peter",AUS,M,,,,,1544,0,40,2003,i
3207226,"Sweeney, Matthew",AUS,M,,,,,1539,0,20,1961,
3246329,"Swinton, Peter J",AUS,M,,,,,1564,0,20,1954,
3210545,"Sy, Joseph",AUS,M,,,,,1738,0,20,1954,i
3208311,"Sykes, Alexander",AUS,M,,,,,1928,0,20,1951,i
3230600,"Szabo-Virag, Benjamin",AUS,M,,,,,1709,0,40,2007,i
3232093,"Sze-To, Jonas",AUS,M,,,,,1789,0,20,2004,
3200310,"Sztern, Abraham",AUS,M,,,,,2193,0,20,1946,i
3202585,"Szuveges, Grant",AUS,M,FM,,,,2129,0,20,1976,i
3202640,"Szuveges, Narelle S",AUS,F,WIM,WIM,,,1698,0,20,1978,w
3237818,"Tagala, Randy",AUS,M,,,,,1871,0,40,1969,
3240606,"Taheri, Keyan",AUS,M,,,,,1615,0,40,1985,i
3269124,"Taki, Ahmed",AUS,M,,,,,1812,3,40,1960,
3211223,"Talam, Lito",AUS,M,,,,,1846,0,40,1959,i
3227227,"Talpade, Udit",AUS,M,,,,,1747,0,20,1991,i
3239934,"Tam, Enoch",AUS,M,,,,,1403,0,40,2000,i
3279596,"Tan, Abby",AUS,F,,,,,1475,0,40,2012,w
3250105,"Tan, Joseph",AUS,M,,,,,1755,0,40,1982,
3206882,"Tan, Justin",AUS,M,GM,,,,2512,0,10,1997,
3202798,"Tan, Justin",AUS,M,,,,,2281,0,20,1985,i
3210006,"Tan, Kai",AUS,M,,,,,1854,0,20,1965,i
3209652,"Tan, Kevin",AUS,M,,,,,1948,0,20,1993,i
3220664,"Tan, Kim",AUS,M,,,,,1903,0,40,1959,i
3285502,"Tan, Mia",AUS,F,,,,,1579,0,40,2017,w
3253775,"Tan, Oscar",AUS,M,,,NA,,1956,0,20,2005,
3233022,"Tan, Robin",AUS,M,,,,,1705,0,40,1993,i
3238695,"Tan, Yii Hern",AUS,M,,,,,1414,0,40,2003,i
3264211,"Tan-Orders, William",AUS,M,,,,,1556,0,40,1991,i
