fideid,name,country,sex,title,w_title,o_title,foa_title,rating,games,k,birthday,flag
3232913,"Li, Annabel",AUS,F,,,,,1529,0,40,2010,wi
3250229,"Li, Ashton",AUS,M,,,,,1535,0,40,2011,
3274772,"Li, Baize",AUS,M,,,,,1695,0,40,2011,
3231356,"Li, Chuyue Angie",AUS,F,,,,,1708,0,20,2006,w
3282104,"Li, Hanyue",AUS,F,,,,,1676,0,40,2012,w
3279499,"Li, Harry",AUS,M,,,,,1491,0,40,2017,
3245462,"Li, Ian",AUS,M,,,,,1669,0,40,2012,
3260100,"Li, Ian",AUS,M,,,,,1511,0,40,2014,i
3225836,"Li, Jackie",AUS,M,FM,,,,1891,0,20,2006,i
3243273,"Li, Jiani",AUS,F,,,,,1611,0,40,2008,wi
3265684,"Li, Joel",AUS,M,,,,,1479,0,40,2008,
3232921,"Li, Joshua",AUS,M,,,,,1711,0,40,2008,i
3267490,"Li, Lucas Maximilian",AUS,M,,,,,1488,0,40,2014,
3227146,"Li, Oliver",AUS,M,,,,,1828,0,40,2007,i
3272532,"Li, Ping Hao",AUS,M,,,,,1541,0,40,2011,i
3222136,"Li, Raymond",AUS,M,,,,,1882,0,20,2000,i
3273741,"Li, Richard",AUS,M,,,,,1723,0,40,2011,i
3209962,"Li, Simon",AUS,M,,,,,1726,0,20,1960,i
3242897,"Li, Tedric",AUS,M,CM,,,,2090,0,40,2010,
3258815,"Li, Vincent",AUS,F,,,,,1666,0,40,2012,wi
3260984,"Li, Yang",AUS,M,,,,,1579,0,40,2009,i
3232930,"Li, Yuze",AUS,M,,,,,1723,0,20,2006,i
311214540,"Li, Zhenhua",AUS,M,,,,,1555,0,20,1982,i
3235343,"Liang, Joshua",AUS,M,,,,,1600,0,40,2007,
3277941,"Liang, Oliver",AUS,M,,,,,1633,0,40,2012,
3229505,"Liang, Raymond",AUS,M,,,,,1752,0,20,1997,i
3244091,"Liaw, Ryan",AUS,M,CM,,,,1925,0,40,2007,
3255220,"Licciardello, Joshua",AUS,M,,,,,1647,0,20,1992,i
3219186,"Lim, Cassandra",AUS,F,WFM,WFM,,,1884,0,20,2004,wi
3219194,"Lim, Christopher",AUS,M,CM,,,,1905,0,20,2006,i
3275612,"Lim, Daniel",AUS,M,,,,,1446,0,20,1992,
3258513,"Lim, Jin Yu",AUS,M,,,,,1597,0,20,2005,i
3227618,"Lim, Jongmin",AUS,M,,,,,1810,0,20,1999,i
3234339,"Lim, Shaun",AUS,M,,,,,1965,0,20,1990,i
3247333,"Lima, Marcel",AUS,M,,,,,1595,0,20,2000,
3271846,"Lin, Adrian",AUS,M,,,,,1755,0,40,2008,i
3245390,"Lin, Eric",AUS,M,,,,,1570,0,20,2006,i
3250458,"Lin, Ian",AUS,M,,,,,1668,0,20,1976,i
3215830,"Lin, Kerry",AUS,M,,,,,1917,0,20,2003,i
3218252,"Lin, Kevin",AUS,M,,,,,1706,0,20,1994,i
3250466,"Lin, Lucas",AUS,M,,,,,1861,0,40,2009,i
3256448,"Lin, Matthew",AUS,M,,,,,1744,0,40,2008,i
3285456,"Lin, Nolan",AUS,M,,,,,1518,0,40,2013,
3235351,"Lin, Thomas",AUS,M,,,,,1770,0,20,2005,i
3252701,"Lin, Xianzhe",AUS,M,,,,,1756,0,40,2012,
3205592,"Lin, Zhigen Wilson",AUS,M,,,,,2128,0,20,1993,i
3259056,"Lingineni, Khushal",AUS,M,,,,,1892,9,40,2014,
3205606,"List, Ross",AUS,M,,,,,1870,0,20,1961,i
3218295,"Litchfield, Frederick",AUS,M,FM,,,,2086,0,20,1997,i
3222349,"Little, Ian",AUS,M,,,,,1774,0,20,1983,i
3272168,"Liu, Alexander",AUS,M,,,,,1543,0,40,2013,i
3255964,"Liu, Anson",AUS,M,,,NA,,1476,0,20,1992,i
3233618,"Liu, Charlie",AUS,M,,,,,1579,0,20,2005,i
3218902,"Liu, David",AUS,M,,,,,1966,0,20,2002,i
3272540,"Liu, David",AUS,M,,,,,1467,0,40,2011,i
3250962,"Liu, Eric",AUS,M,,,,,1959,0,40,2007,
3274560,"Liu, Haoqian (William)",AUS,F,,,,,1577,0,40,2012,w
3237095,"Liu, Henry",AUS,M,,,,,1700,0,40,2009,
3252710,"Liu, Isaac",AUS,M,,,,,1852,0,40,2010,
3242420,"Liu, Josh",AUS,M,,,,,1816,0,40,2012,
3279570,"Liu, Joshua",AUS,M,,,,AFM,1565,0,40,2012,
3245160,"Liu, Joy",AUS,F,WCM,WCM,,,1547,0,40,2009,w
3265218,"Liu, Kerry",AUS,M,,,,,1711,0,20,2003,i
3242064,"Liu, Kevin",AUS,M,,,,,1644,0,40,2007,
3278689,"Liu, Max (qixuan)",AUS,M,,,,,1679,0,40,2011,
3253538,"Liu, Mike",AUS,M,,,,,1631,0,40,2011,
3240487,"Liu, Ronald",AUS,M,,,,,1649,0,40,2011,
3242447,"Liu, Ryan Chengji",AUS,M,,,,,1717,0,40,2011,i
3245004,"Liu, William",AUS,M,,,,,1515,0,40,2012,i
3210588,"Liu, Yi",AUS,M,FM,,,,2277,0,20,1997,
3259404,"Liu, Zihan",AUS,M,,,,,1671,0,40,2009,i
3205398,"Lo, Anthony",AUS,M,,,,,1942,0,20,1987,i
3213951,"Lo, Willis",AUS,M,,,,,2028,0,20,1997,i
3287149,"Locke, Leonard",AUS,M,,,,,1864,9,40,1986,
3210383,"Loh, Zachary",AUS,M,FM,,,,2118,0,20,1999,i
3206416,"Lojanica, Zdravko",AUS,M,,,,,1996,0,20,1953,i
3249271,"Longhurst, Mark",AUS,M,,,,,1677,0,20,1986,i
3257584,"Lonnen, James",AUS,M,,,,,1584,0,20,2005,
3271943,"Lopata, Felix",AUS,M,,,,,1536,0,40,2009,
3242609,"Lopes, Anthony",AUS,M,,,,,1526,0,20,1956,i
3263800,"Lopis, Rick G",AUS,M,,,,,1929,0,20,1981,
3215237,"Loucas, Carl",AUS,M,,,,,1704,0,20,2002,i
3215334,"Louie, Jared",AUS,M,CM,,,,1963,0,20,1998,i
3215342,"Louie, Ryan",AUS,M,FM,,,,1949,0,20,1996,i
3235815,"Louie, Simon",AUS,M,,,,,1612,0,20,1982,
3203506,"Lovejoy, David",AUS,M,,,,,1927,0,20,1944,i
3208850,"Low, Frank",AUS,M,,,,,1720,0,20,1939,i
3273750,"Lowe, Adrian",AUS,M,,,,,1445,0,20,1973,
3262480,"Lowe, Daniel",AUS,M,,,,,1523,0,40,2013,
3219208,"Lu, Lillian",AUS,F,WFM,WFM,"FI,FA",,1771,0,20,2003,wi
3271170,"Lu, Payne",AUS,M,,,,,1636,0,40,2013,i
3275981,"Lu, Qingnan",AUS,M,,,,,1475,0,40,2012,
3202267,"Luchtmeijer, Anthonie Pieter",AUS,M,,,,,1971,0,20,1956,i
3222454,"Luchtmeijer, Peter",AUS,M,,,,,1985,0,20,,i
3244105,"Lue, Chee Seng",AUS,M,,,,,1746,0,20,1989,i
3220346,"Lumpreiks, Stuart",AUS,M,,,,,1648,0,20,2002,i
3237451,"Lumsdon, David",AUS,M,,,,,1741,0,20,1969,i
3274780,"Luo, Caleb",AUS,M,,,,,1543,0,40,2016,
3260992,"Luo, Nelson",AUS,M,,,,,1606,0,20,2003,
3266230,"Lusin, Alexey",AUS,M,,,,,1564,0,40,2009,i
3236030,"Ly, Kevin",AUS,M,,,,,1695,0,20,1998,i
3204405,"Ly, Moulthun",AUS,M,GM,,,,2468,0,10,1991,i
3204308,"Ly, Thai",AUS,M,,,,,1811,18,20,1978,
3232662,"Ly-Liu, Alexavier",AUS,M,,,,,1781,0,20,2006,i
3242226,"Lyu, Taifeng (Matt)",AUS,M,,,,,1851,0,40,2009,
3267911,"Macaraeg, Gavin",AUS,M,,,,,1666,0,40,2007,i
3244610,"Macmillan, Jonathan",AUS,M,,,,,1563,0,20,1962,i
3244253,"Macmullin, Owen",AUS,M,,,,,1729,0,40,2011,
3282791,"Madan, Kyra",AUS,F,,,,,1576,0,40,2011,w
3273679,"Madoc, James",AUS,M,,,,,1713,0,40,2016,
3248097,"Magesh, Devahuti",AUS,F,,,,,1549,0,40,2012,w
3260143,"Magesh, Sharav",AUS,M,,,,,1525,0,40,2015,
3278697,"Magner, Jonah",AUS,M,,,NA,,1505,0,40,2008,
3282716,"Maguire, Julian",AUS,M,,,,,1788,0,40,2010,
3221385,"Maguire, Tom",AUS,M,,,NA,,2109,0,20,1999,
3241521,"Mah, Dominic",AUS,M,,,,,1811,0,20,1996,i
3278611,"Maher, Richard",AUS,M,,,,,1509,0,20,1979,
3217604,"Mahic, Amir",AUS,M,,,,,1929,0,20,,i
3268004,"Maizener, Marc-Olivier",AUS,M,,,,,1549,0,20,1992,i
3270076,"Maizener, Pierre",AUS,M,,,,,1569,0,20,1985,i
3244911,"Majumder, Harun",AUS,M,,,,,1540,0,20,1977,i
3272176,"Maleki, Aiden",AUS,M,,,,,1792,0,40,2011,
3273768,"Maleki, Michael",AUS,M,,,,,1533,0,20,1974,
3215644,"Maligin, William",AUS,M,CM,,,,1844,0,20,2002,i
3246396,"Maltman, Matthew",AUS,M,,,,,1611,0,20,1998,
3245705,"Mandic, Bozidar",AUS,M,,,,,1933,0,20,1955,i
3207170,"Mandla, Blair",AUS,M,CM,,,,2189,0,20,1989,
3243613,"Manganas, Alexander",AUS,M,,,,,1613,0,20,2004,
3223159,"Mangrobang, Noel",AUS,M,,,,,1955,0,20,1966,i
3247341,"Manley, Jonathon",AUS,M,,,,,1452,0,20,1954,i
3234576,"Manoji, Deves",AUS,M,,,,,1614,0,40,2010,
3263363,"Mantello, Sonny",AUS,M,,,,,1480,0,40,2013,i
3280357,"Manurung, Freddy",AUS,M,,,,,1659,0,20,1958,
3224139,"Mao, Dylan",AUS,M,,,,,1816,0,20,1997,i
3263819,"Maradin, Franjo",AUS,M,,,,,1566,0,20,1974,
3267822,"Marasinghe, Claire",AUS,F,,,,,1662,0,40,2010,w
3242005,"Maria, Alistair",AUS,M,,,,,1767,0,40,2010,
3271188,"Marinelli, Luke",AUS,M,,,,,1497,0,20,1995,i
3282228,"Marinov, Milen",AUS,M,,,,,1747,0,20,1974,
3206440,"Maris, Robert",AUS,M,,,,,1953,0,20,1966,i
3240045,"Marriott, Max",AUS,M,,,,,1735,0,20,2001,i
3207021,"Marsden, John A",AUS,M,,,,,1939,0,20,1967,i
3220427,"Marsh, David",AUS,M,,,,,1885,0,20,2001,
3220435,"Marsh, Luke",AUS,M,,,,,1839,0,20,2003,i
3256138,"Marsh, Sam",AUS,M,,,NA,,1626,0,20,1998,i
3274063,"Martin, Benjamin",AUS,M,,,,,1792,0,20,1991,
3286070,"Martin, Chad",AUS,M,,,,,1474,0,20,1999,
3273121,"Martin, Ethan",AUS,M,,,,,1706,0,20,2006,
3231097,"Martin, Jacob",AUS,M,,,,,1612,0,20,2003,i
3273776,"Martin, Nicholas",AUS,M,,,,,1427,0,20,1997,
3236390,"Martin, Peter",AUS,M,,,,,1711,0,20,1965,i
3265773,"Martinez, Ruben",AUS,M,,,,,1643,0,20,1953,i
3222713,"Mather, Andrew",AUS,M,,,,,1936,0,20,1998,
3200264,"Matheson, Laurence",AUS,M,,,,,2258,0,20,1996,i
3253180,"Mathew, Christopher",AUS,M,,,,,1611,0,40,2008,i
3230988,"Mathew, Shanto",AUS,M,,,,,1686,0,20,1988,i
3249280,"Matos, Joshua",AUS,M,,,,,1480,0,20,1996,i
3228436,"Matthai, Carsten",AUS,M,,,,,1687,0,20,1969,i
3237290,"Matthews, Ben",AUS,M,,,,,1771,0,20,2002,i
3224180,"Maunders, Myiesha",AUS,F,,,NA,,1677,0,20,2005,wi
311111454,"Mayer, Frederick",AUS,M,,,,AFM,1776,0,40,2010,
3226492,"Mayne, Ziah",AUS,M,,,,,1825,0,20,1993,i
3232948,"Mazay, Adam",AUS,M,,,,,1890,0,20,1997,i
3230015,"McAteer, Ian",AUS,M,,,,,1727,0,20,1961,i
3269990,"McCarthy, Anthony",AUS,M,,,,,1498,0,20,1989,i
3215350,"McCarthy, Oliver",AUS,M,,,,,1924,0,20,1995,i
3211681,"McClymont, Brodie",AUS,M,IM,,,,2314,0,20,1992,i
3225364,"McCutcheon, Alistair",AUS,M,,,,,1796,0,20,2003,i
3242293,"McDonald, Gus",AUS,M,,,,,1506,0,20,1997,i
3247350,"McDonald, Sean",AUS,M,,,,,1870,0,20,1995,i
3269108,"McElroy, Jack",AUS,M,,,,,1765,0,40,2007,
3254704,"McGinty, Aidan",AUS,M,,,,,1780,0,20,2001,i
3228053,"McGowan, Cameron",AUS,M,IM,,,,2075,0,20,2003,
3249727,"McGregor, Angus",AUS,M,,,,,1729,0,20,2003,i
3243281,"McGregor, Mike",AUS,M,,,,,1788,0,20,1959,i
3266460,"McGruddy, Jacob",AUS,M,,,,,1651,0,20,1999,i
3206610,"McKenzie, Mark",AUS,M,,,,,1605,0,20,1960,i
3257177,"McKinnon, Luke",AUS,M,,,,,1509,0,20,1996,i
3229190,"McRitchie, Samuel",AUS,M,,,,,1568,0,20,1998,i
3271218,"Medlock, Heath",AUS,M,,,,,1601,0,40,2011,
3286541,"Meenakshisundaram, Balamurugan",AUS,M,,,,,1522,7,40,1985,
3278700,"Meer, Marco",AUS,M,,,,,1434,0,40,2009,
3209512,"Mehmedbasic, Ennes",AUS,M,,,,,1788,0,20,1994,i
3230503,"Mehta, Kavan",AUS,M,,,,AFM,1692,0,20,2005,i
3239217,"Mehta, Malhaar Bipin",AUS,M,,,,,1868,0,40,2009,
3270025,"Mejares, Remeo",AUS,M,,,,,1436,0,20,1962,
3229076,"Melamed, Daniel",AUS,M,CM,,,,1968,0,20,2004,
3276970,"Melbin, Sam",AUS,M,,,,,1464,0,40,2010,
3221393,"Melrose, Greg",AUS,M,,,,,1988,0,20,1956,i
3204669,"Mendes da Costa, Alex",AUS,M,CM,,,,1964,0,20,1985,i
3232042,"Mendigorin, Dennis",AUS,M,,,,,1851,0,20,1982,i
3235068,"Menezes, Eric",AUS,M,,,,,1732,8,20,2002,
3280110,"Menezes, Hazel Angelica",AUS,F,,,,,1477,0,40,2012,w
3276090,"Meng, Oscar (Ziqin)",AUS,M,,,,,1554,0,40,2015,
3243958,"Mengelkamp, Allen",AUS,M,,,,,1744,0,20,1978,
3266044,"Menon, Niranjan",AUS,M,,,,,1632,0,40,2011,i
3241246,"Menzies, Damien",AUS,M,,,,,1854,0,20,1986,i
3279170,"Meredith, Zoe",AUS,F,,,,,1474,0,40,2015,w
3251853,"Merom, Shahar",AUS,M,,,,,1698,0,20,1990,i
3259323,"Merugu, Rudransh",AUS,M,,,,,1852,0,40,2013,
3258645,"Michelsen, Ben",AUS,M,,,,,1569,0,20,2005,i
3243028,"Micklesson-Scott, Jack",AUS,M,,,,,1584,0,20,1998,i
3215660,"Middleton, Jody",AUS,F,WCM,WCM,,,1850,0,20,2003,wi
3276724,"Mididuddi, Varshini",AUS,F,,,,,1569,0,40,2013,w
3232336,"Mikkelsen, Jan",AUS,M,,,,,1687,0,20,1971,i
3220443,"Mikkelsen, Max",AUS,M,,,,,1965,0,20,2001,i
3256316,"Miles, Dante",AUS,M,,,,,1539,0,20,2003,i
3275663,"Miles, Max",AUS,M,,,,,1490,0,40,2010,
324225087,"Millan, Reinier",AUS,M,,,,,1961,0,20,1981,
3248801,"Miller, David",AUS,M,,,,,1839,0,20,2005,
3208079,"Miller, Gordon",AUS,M,,,,,1684,0,20,1928,i
3287165,"Miller, Hugh",AUS,M,,,,,1613,6,40,1983,
3217493,"Millington, Garry",AUS,M,,,,,1621,0,20,1959,i
3236404,"Milne, David",AUS,M,,,,,1725,0,20,1996,i
3250830,"Milson, Tyler",AUS,M,,,,,1799,0,20,1987,
3276791,"Min, Ren (Alex)",AUS,M,,,,,1778,0,20,2006,
3221407,"Minbasthian, Amirali",AUS,M,,,,,1909,0,20,1974,i
3229238,"Mindra, Emanoil",AUS,M,,,,,1814,0,20,1945,i
3251659,"Mingrone, Luca",AUS,M,,,,,1703,0,20,1986,i
3242455,"Miscenko, Dean",AUS,M,,,,,1581,0,40,2010,
3239756,"Miscenko, Dmitry",AUS,M,,,NA,,1939,0,20,1976,
3209180,"Mithran, Mirakla",AUS,F,,,,,1789,0,20,1997,wi
3240525,"Moar, Timothy",AUS,M,,,,,1508,0,40,2008,i
3257282,"Mogullapalli, Advaith",AUS,M,,,,,1480,0,40,2014,i
3234193,"Mohanakrishnan, Sharath",AUS,M,,,,,1619,0,20,2006,i
3231453,"Mohseni, Xerix",AUS,M,,,,,1705,0,20,1993,i
3211991,"Montances, Jonathan",AUS,M,,,,,1839,0,20,1970,
3225640,"Montenegro, Jesson",AUS,M,,,,,1873,0,20,1967,i
3266249,"Montoya, Sebastian",AUS,M,,,,,1414,0,20,2003,
3246701,"Moon, Joon Young",AUS,M,,,,,1591,0,20,2000,i
3280373,"Morgan, Alistair",AUS,M,,,,,1626,6,20,1972,
3227340,"Morgan, George",AUS,M,,,,,1789,0,20,1960,i
3229149,"Morris, Byron",AUS,M,,,,,1834,0,20,2005,i
3263185,"Morris, Gary",AUS,M,,,,,1616,0,20,1988,
3209547,"Morris, Gill",AUS,M,,,,,1950,0,20,1992,i
3205800,"Morris, James",AUS,M,IM,,,,2450,11,10,1994,
3244920,"Morris, Jordan",AUS,M,,,,,1792,0,20,1994,
3205819,"Morris, Michael",AUS,M,,,,,2220,0,20,1988,i
3239535,"Morrison, Jennifer",AUS,F,WFM,WFM,NA,,1747,0,40,2007,wi
3225534,"Mower, Andrew",AUS,M,,,,,1702,0,20,1970,i
3249654,"Moxham, Caspar",AUS,M,,,,,1698,8,20,1994,
3265706,"Muchhala, Sohil",AUS,M,,,NA,,1597,4,20,1991,
3251217,"Mukhedkar, Sanjay",AUS,M,,,NA,,1790,0,20,1966,i
3250750,"Mulder, Brendon",AUS,M,,,,,1471,0,20,1995,i
3243290,"Mulder, John",AUS,M,,,,,1666,0,20,1971,i
3223167,"Muller, Hans P",AUS,M,,,,,1713,0,20,1954,
3204359,"Muller, Henning",AUS,M,,,,,1898,0,20,1964,i
3234444,"Mulligan, James",AUS,M,,,,,1581,0,20,1981,i
3238989,"Munk, Leon",AUS,M,,,,,1621,0,20,1938,i
3277500,"Murphy, Emmet",AUS,M,,,,,1796,0,20,2002,
3250768,"Murphy, Justin",AUS,M,,,,,1732,0,20,1985,i
3239861,"Murray, Alan",AUS,M,,,,,1566,0,20,1965,i
3205177,"Murray, Bruce D",AUS,M,CM,,,,1884,0,20,1959,
3203298,"Murray, Russell",AUS,M,,,,,1927,0,20,1978,
3257495,"Murthy, Pradeep",AUS,M,,,,,1611,0,20,1995,i
3246361,"Muruganandam, Virudhagiri",AUS,M,,,,,1657,0,20,1989,i
3257185,"Mutyala, Vikram",AUS,M,,,,,1440,0,40,2012,
3233006,"Myers, Sean",AUS,M,,,,,1556,0,20,1977,i
3255239,"Nabung, Alexander",AUS,M,,,,,1768,0,20,1989,i
3258823,"Nafari, Layla",AUS,F,,,,,1416,0,20,1980,wi
3241009,"Nag, Suvan",AUS,M,,,,,1597,0,40,2010,i
3259935,"Nagpal, Kavish",AUS,M,,,,,1479,0,40,2012,
3251071,"Nair, Aaditya",AUS,M,,,,,1484,0,40,2012,i
3200698,"Nakauchi, Gene",AUS,M,FM,,,,2218,0,20,1995,i
33387249,"Naraharasetty, Saisiddharth",AUS,M,CM,,,,1954,0,40,2009,
3240304,"Narimatsu, Juha",AUS,M,,,,,1638,0,20,2003,i
3251004,"Narwane, Ayush",AUS,M,,,,,1471,0,40,2012,
3251012,"Narwane, Mihir",AUS,M,,,,,1790,0,40,2008,
3251020,"Narwane, Rahul",AUS,M,,,,,1582,0,20,1977,i
3216560,"Nasiri, Mohammad",AUS,M,,,,,1749,0,20,,i
3241530,"Naum, Federico",AUS,M,,,,,1612,0,20,1977,i
3237796,"Nawar, Mena",AUS,M,,,,,1565,7,20,2005,
3260585,"Neela, Maanas",AUS,M,,,,,1756,9,40,2010,
3246752,"Negi, Ravindra",AUS,M,,,,,1455,0,20,1976,i
3248100,"Negi, Roma",AUS,F,,,,,1408,0,40,2012,w
3242234,"Nelson, Dominic",AUS,M,,,,,1634,0,20,2000,i
3203131,"Nemeth, John",AUS,M,FM,,FA,,2028,0,20,1985,
3221997,"New, Andre",AUS,M,,,,,1627,0,20,2001,i
3214869,"Ng, Clive",AUS,M,FM,,NA,,2032,0,20,1992,
3231860,"Ng, Reiner",AUS,M,,,,,1854,0,20,2005,i
3233316,"Ng, Reyen",AUS,M,,,,,1460,0,40,2007,i
3282759,"Ng, Ryder",AUS,M,,,,,1603,7,40,2013,
3269302,"Ng, Sean",AUS,M,,,,,1477,0,40,2011,i
3265056,"Nguyen, Andy",AUS,M,,,,,1519,0,20,1996,i
3267849,"Nguyen, Anh Kiet",AUS,M,,,,,1705,7,40,2012,
3259331,"Nguyen, Anh Quan",AUS,M,,,,,1803,0,40,2008,i
3257509,"Nguyen, Anthony",AUS,M,,,,,1575,0,40,2009,i
3224473,"Nguyen, Binh",AUS,M,,,,,1992,0,20,1979,i
3284352,"Nguyen, Cong Minh",AUS,M,,,,,1699,0,40,2009,
3283500,"Nguyen, Flin",AUS,M,,,,,1700,7,40,2014,
12414077,"Nguyen, Gia Huy (Tony)",AUS,M,,,NA,,1931,0,20,2004,
3264149,"Nguyen, Harry",AUS,M,,,,,1503,0,40,2012,i
3239896,"Nguyen, Jimmy",AUS,M,,,,,1685,0,20,1989,i
3233634,"Nguyen, John Dinh Tuong",AUS,M,,,,,1604,0,40,2007,i
3205096,"Nguyen, Joseph",AUS,M,,,,,2017,0,20,1990,i
3229084,"Nguyen, Kevin",AUS,M,,,,,1735,0,20,1997,i
3268110,"Nguyen, Minh Hien",AUS,M,,,,,1824,0,40,2008,i
3273482,"Nguyen, Phuc Bao Tam",AUS,M,,,,,1727,8,40,2012,
3259013,"Nguyen, Quan",AUS,M,,,,,1698,0,40,2007,i
3276465,"Nguyen, Quang Trung",AUS,M,,,,,1659,0,20,1977,
3278727,"Nguyen, River",AUS,M,,,,,1557,0,40,2016,
3227723,"Nguyen, Tan Thanh",AUS,M,,,,,1747,0,20,1986,
3276473,"Nguyen, Tate",AUS,M,,,,,1726,0,40,2011,
3253392,"Nguyen, Tri",AUS,M,,,,,1759,0,20,2006,i
3270335,"Nguyen, Tuan Kiet",AUS,M,,,,,1534,5,40,2013,
3272915,"Nguyen, Vu",AUS,M,,,,ACM,1498,0,20,1989,
12424986,"Nguyen, Vu Ky Anh",AUS,M,FM,,,,1751,0,40,2010,
3240142,"Nguyen, Wayne",AUS,M,,,,,1580,0,20,2000,i
3242790,"Ni, Jing Man (mandy)",AUS,F,,,,,1583,0,40,2009,wi
3239942,"Ni, Lucas",AUS,M,,,,,1753,0,40,2011,
3249506,"Ni, Marcus",AUS,M,,,,,1598,0,40,2015,
3246779,"Nichols, John",AUS,M,,,,,1441,0,20,1955,i
3232344,"Nilaweera Patabendige, Devon",AUS,M,,,,,1695,0,20,2004,i
3256324,"Nimbagiri, Kiran",AUS,M,,,,,1462,0,20,1981,
3252183,"Nimbagiri, Vidvath",AUS,M,,,,,1473,0,40,2011,
3282767,"Nisha Raj, Taran",AUS,M,,,,,1494,2,40,2015,
3217361,"Nnachi, David",AUS,M,,,,,1764,0,20,1984,i
3233405,"Nokes, Oliver",AUS,M,,,,,1504,0,20,1983,i
3235947,"Nolan, Kenny",AUS,M,,,,,1863,0,20,1989,i
3207048,"Norman, Brendan",AUS,M,,,,,1994,0,20,1983,
3232689,"Norouz, Bardia",AUS,M,,,,,1616,0,20,2006,i
3280381,"Norrie, Findlay",AUS,M,,,,,1410,0,40,2011,
3267601,"Norton, Ethan",AUS,M,,,,,1601,0,40,2008,
3214915,"Nowak, Ruben",AUS,M,,,,,1565,13,20,1992,
3273792,"Nunn, Andrew",AUS,M,,,,,1634,0,20,1986,i
3279413,"Nwigbo, Suanu",AUS,M,,,,,1768,0,20,1978,
3237486,"O'Carroll, Om",AUS,F,WCM,WCM,,,1730,0,40,2007,w
3276880,"Oakley, Brett",AUS,M,,,,,1698,0,40,2015,
3233642,"Odenthal, Aidan",AUS,M,CM,,,,1976,0,20,2004,
3236412,"Odenthal, Ewan",AUS,M,,,,,1692,0,40,2007,i
3280403,"Oka, Chanel",AUS,F,,,,,1493,0,40,2012,w
3241548,"Okan, Dennis",AUS,M,,,,,1746,0,20,1971,i
3241823,"Okan, Jed",AUS,M,,,,,1667,0,20,2005,i
3240894,"Oleynik, Igor",AUS,M,,,,,1557,0,20,1987,i
3238717,"Ong, Celine",AUS,F,,,NA,,1618,0,20,2006,wi
3244440,"Ong, David",AUS,M,,,,,1875,0,20,1988,i
3249417,"Ong, Jonathan Si Seng",AUS,M,,,,,1892,0,40,2010,
3236374,"Ooi, Jayden",AUS,M,FM,,,,2050,0,40,2010,
3237028,"Oshana, Fares",AUS,M,,,,,1620,0,20,1958,
3279014,"Osinsao, Jacob",AUS,M,,,,,1414,0,40,2008,
3229955,"Ostapenko, Michael",AUS,M,,,,,1922,0,20,2004,
3248828,"Osterberg, Henrik",AUS,M,,,,,1578,0,20,2002,i
3206807,"Oswald, Franz",AUS,M,,,,,1754,0,20,1947,i
3277518,"Ottley, Matthew",AUS,M,,,,,1803,3,20,1994,
3248836,"Ou, Dominic",AUS,M,,,,,1718,0,40,2008,
3263894,"Oud, Jonty",AUS,M,,,NA,,1563,0,20,2005,
3267709,"Ozernov, Jonathan",AUS,M,,,,,1549,0,40,2007,
3252450,"O`brien, Caleb",AUS,M,,,,,1551,0,20,1996,i
3282236,"O`brien, Logan",AUS,M,,,,,1532,0,20,1997,
3232050,"O`callaghan, Scott",AUS,M,,,,,1654,0,20,1987,
3201902,"O`Carroll, Jeremy",AUS,M,CM,,,,1881,0,20,1974,
3205827,"O`Chee, Kevin",AUS,M,FM,,,,2076,0,20,1987,i
3215032,"O`Rourke, Kevin",AUS,M,,,,,1739,0,20,1961,i
3213587,"O`Rourke, Ryan (1996)",AUS,M,,,,,1828,0,20,1996,i
3277330,"O`shea, Brock",AUS,M,,,,,1500,0,20,1997,
3286100,"Pace, Alex",AUS,M,,,,,1463,0,20,1998,
3275922,"Pacey, Owen",AUS,M,,,,,1408,0,40,2008,
3252558,"Pachos, George",AUS,M,,,,,1513,0,20,2002,i
3233952,"Paevskiy, Igor",AUS,M,,,,,1962,0,20,1996,i
3280136,"Page, Alex",AUS,M,,,,,1471,0,40,2008,
3213030,"Pan, Andrew",AUS,M,,,,,2050,0,20,1998,i
3227855,"Pan, Jason",AUS,M,,,,,1779,0,20,2006,i
3243699,"Pan, Renee Yang",AUS,F,,,,,1638,0,40,2010,w
3284956,"Pandita, Vihaan",AUS,M,,,,,1482,8,40,2012,
3246655,"Pant, Shivam",AUS,M,,,,,1876,0,20,2006,i
3232352,"Papadakis, Jim",AUS,M,,,,,1808,0,20,1973,i
3205223,"Papantoniou, John",AUS,M,,,,,2040,0,20,1994,i
3239764,"Papantoniou, William",AUS,M,,,,,1600,0,20,2002,i
3202100,"Pardoen, Alain",AUS,M,,,,,2035,0,20,1958,
3250865,"Pareek, Arpan",AUS,M,,,,,1578,0,20,1986,
3244741,"Parengkuan, Albert",AUS,M,,,,,1745,0,20,1973,i
3258238,"Parikh, Pradyun",AUS,M,,,,,1572,0,40,2012,
3236170,"Parikh, Rohan",AUS,M,,,,,1548,0,40,2007,i
311110949,"Parker, Lucas",AUS,M,,,,,1651,15,40,2015,
3207188,"Parker, Trent",AUS,M,,,,,1802,0,20,1979,i
3225453,"Parle, Hughston",AUS,M,,,,,1972,0,20,2001,i
3270033,"Parmar, Yuvin",AUS,M,,,,,1516,0,40,2017,
3200710,"Parsonage, Ian P",AUS,M,CM,,,,1924,0,20,1953,i
